Index,Feature,Name
6191,"[93 73 48 ..., 58 46 37]",9bf9f1a4c841a1812524e218e121c048
6192,"[128 109 102 ..., 126 115 115]",9c010ac92006c01fd68602e4a896ba28
6193,"[ 60  82 111 ...,  13  27  56]",9c03345af7afb548c2d3fa17116eb825
6194,"[110 116 136 ...,  42  49  30]",9c0d4cee4acefbd21b643266a22aab7d
6195,"[194 151 128 ..., 196 168 144]",9c10668d7a4038549c8349f9037bf33d
6196,"[ 53  55  50 ...,  96 105 113]",9c1bb0db2b3239a8d7e44c3fa01feba8
6197,"[100 121 105 ...,  89 109  89]",9c2498a498e9635d76a6ad66f9d81a1a
6198,"[139 151 108 ..., 185 178 172]",9c255970bc0a106ad9b031c1a5cf97d1
6199,"[170 176 179 ..., 114 118 123]",9c2989138fd806ed66a8fbb74f02fd0c
6200,"[196 190 182 ..., 102 120 135]",9c4f3a8d5d506f5f368de386a3015c81
6201,"[ 51  56  52 ..., 141 148 150]",9c5ab09758f935bc9e3d5670d1f14cd6
6202,"[43 42 40 ..., 82 71 61]",9c673a702cd1ea728c1d693b2f684df3
6203,"[ 1  1  1 ...,  4 48  4]",9c692e77df5e3a9dfd38f487624d8053
6204,"[76 53 19 ...,  9 14  6]",9c6e6453cf7792a3d8b9ebb78f543b31
6205,"[57 34 28 ..., 95 47 25]",9c6f8f10027e0076ba75d10bfc3232a4
6206,"[ 99  68  40 ..., 149 131 119]",9c82a714a5a61104e2fbfb255a7e13ba
6207,"[71 77 95 ..., 23 29 41]",9c831e62e16d7764fd04178342af0f72
6208,"[ 97  83  67 ..., 178 150 100]",9c88de8027c36fc397daf2ca403e14ef
6209,"[115 131  70 ..., 191 109  76]",9c8bab83db2da5aad21f41e44643de64
6210,"[102  88  82 ..., 213 212 205]",9ca47f914b1d7b8ad9d59297e02d2963
6211,"[ 73  68  67 ..., 160 138 133]",9ca510930ba5f61cfdbba63d9fa99128
6212,"[ 44  63  64 ..., 234 234 173]",9ca75c6889227cb3beffe2e4f929bcce
6213,"[ 96 137  92 ..., 238 237 204]",9ca7fa5c1ec7340c2ede88de2a2c55cc
6214,"[ 58  52  34 ..., 124  76  21]",9cb7daea9f8c91fbcb0c021b80e30092
6215,"[51 39 43 ..., 93 79 80]",9cbdcc4ff6fc0daf8e32caa3ca818aef
6216,"[82 92 47 ..., 93 93 48]",9cc4a7f129eca8f31387c624ada69790
6217,"[72 79 36 ..., 40 43 24]",9cce6280e5e2de7c87fc71995dd092c4
6218,"[60 36 24 ..., 80 47 27]",9cce979c602d678cb93a97f8e69a6070
6219,"[148 123  99 ..., 143 120  93]",9cd270ddb9ada1f6457938f6844baed1
6220,"[123  75  53 ..., 101  55  41]",9cd7a36bc18f40588ece5be4189536c6
6221,"[51 78 70 ..., 41 58 34]",9cdc2e80866af2cf68b972489fad988c
6222,"[221 230 245 ..., 201 183 175]",9cde15dd34bbf752d6ac654295938a1e
6223,"[11  4  5 ..., 29 31 31]",9ce19c4796bc350837ee8c46df56adfb
6224,"[43 31 21 ..., 76 58 58]",9ce66abbf81462439d6dd6805af1d9a1
6225,"[ 86  78  60 ...,  60 106  43]",9ce9349cf6b83af44056f47fc340372c
6226,"[25 25 27 ...,  9 10 10]",9d137534989cab3200f2abd6d6409902
6227,"[183 170 157 ..., 131 115  75]",9d13cfdd4fc7d0f3c3c5fa488facb853
6228,"[ 67  55  65 ..., 139 130 147]",9d171901854b046234bde698045b1044
6229,"[ 32  37  31 ..., 156 129 119]",9d1c8c760384f8d02e4d32c93bd77110
6230,"[ 13  28   3 ..., 224 201 130]",9d2451f69ee64a6d605739f98cb627d7
6231,"[ 88  59  29 ...,  52  77 121]",9d267017b07f6eac408bad624f205484
6232,"[244 239 236 ..., 214 210 172]",9d33d4af3070c9676140336bf7bdca72
6233,"[116 129 132 ..., 110 119  47]",9d345c3e0500664c5bb03e99c0f1dcdc
6234,"[115 124  68 ...,  55  71  29]",9d3ecae65dee9723c4df0845aef7f6ca
6235,"[125 165 121 ..., 249 249 245]",9d53f7360ed130a897dbaf560aa0650a
6236,"[  3   3   1 ..., 146  84  54]",9d54d3d97ce7f394dd8c08b332e03cbe
6237,"[213 184 189 ...,  31  33  32]",9d58e010fca3218581f0771b8981ee04
6238,"[137 135 153 ..., 156 129 105]",9d59793a5c249214baf030d2f6cf107b
6239,"[ 75  78  62 ..., 100 114  85]",9d682c186c174363cdd6c82d299bb634
6240,"[116 136  66 ...,  96 129  78]",9d8e975079a6d0327e22f0fecbdc8bbe
6241,"[236 236 231 ..., 148 126 132]",9db59a1ca4943ade583f67c96652fdcf
6242,"[ 51  36  33 ..., 131 170 172]",9dc1b89d30ce214f27c8a3327c2f4484
6243,"[115 145  70 ..., 103 117  59]",9dc6ab764c94bd20c63fd4efb2bb8aac
6244,"[ 7  9  7 ..., 80 82 64]",9dc749a8498efff9f9e81bb6bb159451
6245,"[ 66  43  38 ..., 151 116  86]",9dd77f5acf4a62c7c978bcce4affe2c6
6246,"[142 150 100 ...,  75  51 146]",9ddfdc3d8e6fd346ce146cf2aaef7a9c
6247,"[14  5  5 ..., 15  1  1]",9de493aa10c4c94b2130bbabd57c6456
6248,"[ 97 149  99 ..., 129 161 150]",9de88b5e7341f561dd3b69330b96d854
6249,"[153 154 156 ...,  78  77  96]",9dece95cba6069a919447dfbb19f75e2
6250,"[92 70 73 ..., 42 65 30]",9df5e6ab4c12f8cddd6bc3ed343251f8
6251,"[100  69  46 ...,  97  72  47]",9dfc1168e6366d5db462efa79c8774ec
6252,"[ 35  86 129 ..., 128 119 110]",9dfc8ee9665e1f2645eb7752db110ba6
6253,"[248 249 189 ..., 163 178 199]",9e03036e569f2a305e264b97c1aaab84
6254,"[215 244 251 ..., 114 114 109]",9e0aeb0f36433ddddcbf36154e51e62a
6255,"[131 116 113 ...,  70  60  45]",9e0ca729fb426bff43493894b35e9915
6256,"[40 48 40 ..., 81 81 78]",9e0da33733ad5b0272ac43663a8b0672
6257,"[215 216 202 ..., 113  89  73]",9e0f478fa1403405ab209051e4e0afa3
6258,"[ 96  95 111 ..., 143 142 150]",9e13beffb5b1aeda1aceeec82648b058
6259,"[38 47 48 ..., 34 25 16]",9e14a1584d8ee8447ff5f71896fca8a8
6260,"[ 30  41  22 ..., 122 131  68]",9e18f1df8e71e373a30a04036c4c8f9c
6261,"[ 56  61  55 ..., 123 148 107]",9e2e3c2bbbb8cfa1baabd8ade4ed7c80
6262,"[240 239 247 ..., 240 239 249]",9e31cc4d5a9f9e240ee8dcd15b2b537d
6263,"[59 56 40 ..., 83 58 14]",9e3229a03c3ce5b187028fcf35feba3e
6264,"[156 168 180 ...,  88 105 123]",9e33dfdea9e96ca060f24c6c5cdd3e37
6265,"[112 102  90 ..., 118  87  80]",9e3639d3fb9c25fab7b95a5166ee75e3
6266,"[251 255 253 ..., 114  79  45]",9e39ca2c3e9caba90877f30f864035fa
6267,"[151 174 120 ..., 103 142  73]",9e42f02b9fb363b7ea477484713f2615
6268,"[54 25  8 ..., 65 74 78]",9e486b33df53bfef19c178ecc95f3e4d
6269,"[180 176 174 ...,  48  86 178]",9e49dfded30a2e9401a149f72d9c7ca0
6270,"[212 196 112 ..., 128 109  95]",9e53073f721a3c189bcb8acd5b411e38
6271,"[ 42  58  48 ..., 102 106  86]",9e577dd7c29bc6074a80fed5ade75d0d
6272,"[ 88  77  90 ...,  74  79 110]",9e57b14c4cda56646341c8c7305a4739
6273,"[161 163 160 ..., 159 162 168]",9e59cf6d7e916083b3178522091e5318
6274,"[ 98 156 182 ..., 173 126  58]",9e5fd58282bfd7649fbabc090d578287
6275,"[ 35  43  70 ..., 124 120 116]",9e64e1f3ace7361fbbee8b685552012c
6276,"[209 200 193 ...,  95 103  92]",9e6a69607bd3e25091075b59b49dd0a2
6277,"[167 107  46 ..., 201 165 105]",9e6f089109b1365d940bfe93b17fb72b
6278,"[ 76  86 113 ..., 245 243 249]",9e7ceb9ae79ad60616a6bdfbbc92c963
6279,"[174  87  70 ..., 202  99 126]",9e7db8711f479dfa968b2297bee33104
6280,"[ 80 133 118 ...,  68  56  45]",9e81e7884652773e257986e45df70cb5
6281,"[255 255 255 ..., 244 234 234]",9e876636758732bae4a7e870e699bf74
6282,"[241 240 238 ..., 208 209 214]",9e8d139d9f2bd0cd22abefda056cdbc6
6283,"[191 164 128 ...,  73  61  48]",9e90e30a460f9c139984766dd957e62a
6284,"[170 135 129 ...,  49  51  33]",9e9573c91725e4399224b623dc48beaf
6285,"[ 68  32  12 ..., 173 160 155]",9e98898921d8ac40effaa332fe44257a
6286,"[131 136 107 ...,  80  97  58]",9e9fe3cf8953b8f7c237bd44a688986d
6287,"[112  94  77 ...,  31 149 234]",9ea6bbd4ff2c706480a2abbe12a8e358
6288,"[ 56  56  56 ..., 206 201 189]",9ea6c71d8497241ae9bc892e9aa2d36d
6289,"[  6  11   4 ..., 188 152 107]",9ea7f8ae85ab9b6c2e48175978dbaf3e
6290,"[ 63  70  80 ..., 160 149 164]",9eadcc5e6b5c3b8b0f7f191126255089
6291,"[ 42  46  36 ...,  96  95 107]",9eb2557572aff149c5143e287799b48d
6292,"[253 253 253 ..., 127 125 122]",9eb927fcd2caba4b3d0dfc193a1dfbb4
6293,"[ 2  2  0 ..., 38 15  8]",9ebb8fa8327664b97a42a36e153a79d9
6294,"[192 188 161 ...,   0   3   1]",9ec8d364e910ec64201b6e7e9ff534b1
6295,"[100  87  70 ...,  75  77  62]",9ed07b7a65a1ed54b2b22211e26b09b1
6296,"[225 225 239 ...,  98 101  95]",9ee987cd2242f87a036d495ef6dfab60
6297,"[116 100  93 ..., 189 168 161]",9ef0b7e985d38526d6f600a0efd0d39b
6298,"[255 255 255 ..., 147 132  98]",9ef443276459fc1a2a45ea2f3456375a
6299,"[190 189 205 ...,  58  75  69]",9efaa25fd1823395c4d8bb023a059e62
6300,"[11 13 11 ..., 47 54 64]",9f134ebe862c8fcd77bf283f89510fda
6301,"[11 12 12 ..., 86 84 71]",9f16e8d651033662302441057134f4ec
6302,"[ 99  84  81 ..., 120 119 135]",9f29b8becdfc5ad6202efe43d6c7b2eb
6303,"[12 13  9 ..., 41 36 21]",9f39f256dfc427cad1f89094369e6d3b
6304,"[ 20  20  19 ..., 192 205 216]",9f3dcc950c8457c87b0176db2ffe00c3
6305,"[ 50   9  19 ..., 110  89  61]",9f3e89f1166b8a5b9161d934c8ea79c4
6306,"[164 170 184 ..., 171 139 129]",9f402226e7a3cc98cd08d1e508826cc2
6307,"[101  91  90 ..., 169 159 159]",9f4d736dd20e1d3e13b60119f4aafc2c
6308,"[ 99  82  67 ..., 102 112  50]",9f4fe127f5ee381c9c38660c08c71971
6309,"[124 109  85 ..., 240 235 224]",9f540b678368faa65bedecc417ff0d16
6310,"[220  33  65 ..., 134 129 132]",9f59f466dec517cbec6a32a201891156
6311,"[ 46  29  35 ..., 106 111 120]",9f66890fc55f6ea42abf3e926056d54b
6312,"[58 22  7 ..., 48 63 79]",9f66b4be4892cdec9c0d53f646195b04
6313,"[ 10   9   5 ..., 162  86  38]",9f682747d236dbaf8c530933e5dfcb44
6314,"[ 13  14   9 ..., 179  98  37]",9f68d045a396679a778eb54c5ed29038
6315,"[135 192 251 ...,  89  47  49]",9f6a267ebf271f72f91ca0a97d60a90f
6316,"[203 175 101 ..., 137 133 151]",9f6c4d16ab3154ba2f57cb9d7f2af40b
6317,"[58 48 45 ..., 83 69 65]",9f6f16bf36bb2d9a144f70ce09404020
6318,"[120 127 153 ...,  90  88  72]",9f70486e63ac01868d87763df94226ec
6319,"[ 40  41  35 ..., 113 127  66]",9f705b2db2425e112e4ceefcbaea7e03
6320,"[49 13  7 ..., 61 66 96]",9f784b4b261cfb7b398126e2077a997b
6321,"[ 88  84 108 ...,  63  57  57]",9f7a6cc0713a2984947db2463b999133
6322,"[172 148 143 ..., 159 147 145]",9f7d5eb41b3bfb57db764b6d6049da3f
6323,"[ 66  61  55 ..., 201 184 176]",9f7d62f1f74eab82149843a32ff8ec9d
6324,"[176 170 168 ..., 116 117 125]",9f80e62e65d0cdbde6647f054f12bbef
6325,"[ 82  85  94 ..., 190 194 180]",9f82e181388d76f44066c05f3bf6c67a
6326,"[101  54  35 ...,  58  35  34]",9f89f0711c1781582859ff9aa3b12906
6327,"[102 114  77 ..., 161 153 108]",9f998d6174571017fdc6e8c0ee14cadc
6328,"[114 127 157 ...,  93  88  67]",9f9c35c4628713c82de8499119c06850
6329,"[ 41  29  24 ..., 135 119 116]",9f9c667f8eb625df654915087b9746ee
6330,"[158 171 203 ...,  44  62  38]",9fadb3a7aa97e0c652a99c7939d92875
6331,"[116 103 116 ...,  24  58  35]",9fb14d359862987b31fee92145566e70
6332,"[220 206 189 ..., 186 171 156]",9fb9ec152d4262348922fbf4c03f6083
6333,"[93 38  4 ..., 30 30 38]",9fbbb409d665cd228436cb2c7cfff39e
6334,"[ 76  71  68 ..., 107  92  89]",9fbfd7b551343c7e18cb75fd2a8c6409
6335,"[158 159 164 ..., 146 146 150]",9fc04bb29966246b78c79add744c5581
6336,"[103 141 176 ..., 168 135 108]",9fc3f540a8973e5d4a212b0a2b5ffa6b
6337,"[41 35 34 ..., 38 51 58]",9fc5dfe2f42c2ffae1361da2414addf0
6338,"[238 239 244 ...,  99  90  83]",9fc7c30c893bdbb6d0973062b73b91a6
6339,"[177 212 252 ..., 192 193 186]",9fc89093fbd02be1c4a6e390ed413c97
6340,"[104  87  41 ..., 124  97  63]",9fc99626f294cd981ef5bdf6fca91b4a
6341,"[ 95 101 119 ..., 167 147 140]",9fcde195fbd3c4d12f94e54346fab6a1
6342,"[ 92 112 128 ...,  74  66  61]",9fcfe0a2711b77135d622190be6e8773
6343,"[ 59  59  64 ..., 217 199 193]",9fd140da24aebf0273ba365ef3e28a19
6344,"[221 231 238 ..., 255 255 255]",9fddcca650e796157ab90ccebcfe36a4
6345,"[65 92 42 ..., 58 74 45]",9fe57edea044ecd8bfa235f3644cf05c
6346,"[176 164 138 ...,  66  79  97]",9fe7b8f0306f2baf466abb878d11576c
6347,"[ 97 110  59 ..., 172 124  76]",9fe860ddf6ea9ca602dc6da23fb10b74
6348,"[ 89  98  93 ..., 104  97  85]",9ff162b5cdfe5b67a6d7bb684d36795e
6349,"[161 154 147 ..., 138 110  87]",9ff9b9fc9fe47a3b3d0bf54ce40bcf5e
6350,"[ 95  87  54 ..., 158 143  95]",a004e452a808e75b654d898cf776c973
6351,"[ 77  99 148 ...,   6  20  30]",a00af55eaca223de36018867b5cf729f
6352,"[204 222 171 ...,  51  54  38]",a00b7dc2280db885250308a5fb1d33ed
6353,"[156 155 156 ..., 184 178 167]",a0112c3175f463aa11e37ac21a6400ed
6354,"[45 36 27 ..., 49 33 23]",a0149e2a9b0584d29be0a68207899b9e
6355,"[ 75 108  40 ...,  98 140  68]",a019849fb9cd376e41fca11bd5808eae
6356,"[136 212 231 ..., 117 172 177]",a01ae294072cdf98548d45d1b60f200a
6357,"[ 24  28  27 ..., 230 214 192]",a02657e33f6b2895506aa317783b9d09
6358,"[36 34 30 ..., 99 85 57]",a02a029a33acd0278e134b0176d54a84
6359,"[241 246 243 ...,  36  30  26]",a03f21fc41f09a6bbb0332c7874e726c
6360,"[  8   7   5 ..., 235 226 211]",a045be196aef2d7f4ffec520900d6a01
6361,"[137 141 100 ..., 186 201 177]",a048795ed9051cdcf322e407293ef855
6362,"[165 159 137 ...,  90  96  94]",a0581987fa74f323e695331abfd4537f
6363,"[115 109  87 ..., 112 110  86]",a05954e6a0ed3423ec8b4eb09352032b
6364,"[255 255 255 ...,  74 135  88]",a061fd7e669c4382b56c3290abaf8a38
6365,"[251 251 251 ...,  20  18  18]",a064e19920ce6da2dd7cca371ff9efd4
6366,"[79 44  7 ..., 35 38 45]",a0743e9ac0f0222bd7593cdbf3f3fc86
6367,"[ 82  98  88 ..., 205 207 149]",a0753c0a9da1276e7e05249733425150
6368,"[ 94  64  44 ...,  90 116  41]",a07e99186fe1459309d6b81c971313f7
6369,"[225 204 193 ..., 202 209 202]",a089101ee54c8a8dade827acdd75e90c
6370,"[169 173 200 ..., 148 137 107]",a08dd49cec96abdc1c1cf20f20f1c0eb
6371,"[120 101  72 ...,  85  78  68]",a08fc31fdfab13d99e36a64abb4b6dfc
6372,"[ 97 123  78 ...,  86 115  73]",a09920def5c696a562a2dd7ca6feedc5
6373,"[80 95 69 ..., 37 49 61]",a0a53d7b5d4f9d9004d9e2b21785f88c
6374,"[ 97  46  87 ..., 168 154 122]",a0b56777ca68afe292994d124ffd23b1
6375,"[123 133 125 ..., 115  80  89]",a0bd99771f2dc6b7512f0db9612534e0
6376,"[ 45  57  70 ..., 172 155  52]",a0bdc9dbefdfa54b40423728f1f3627e
6377,"[186 186 186 ..., 120 149  93]",a0df51e0873ea98da80780648a8fa805
6378,"[184 175 166 ..., 221 220 209]",a0e4125ece19a96d65f26615219bdab8
6379,"[109 109  87 ...,  92 114  75]",a0ec3fd448700805fb60c3b9f3d2b3bc
6380,"[78 35 11 ..., 72 68 71]",a0ecff6d821562026d1200804d3f9cb1
6381,"[128  83  62 ...,  75  55  55]",a0f2fcabc1e9c57a62ed2b546619966b
6382,"[ 58  90 125 ...,  66  70  81]",a0f32a4e0fcb8bcb6a38d41782fa8f13
6383,"[135 124 122 ..., 160 151 120]",a0f4a310216c7d377f90f7cd812c0c3e
6384,"[ 81  80  86 ..., 165 161 158]",a0f900fe444c2c09f03d5170960e2825
6385,"[127 131 130 ..., 204 255 233]",a105cee000c3cc2c68b476b69cbea205
6386,"[142 151 133 ..., 193 192 169]",a10abeea4e3b11aad2b005fdb3aefa79
6387,"[103 123  88 ..., 152  76  59]",a10ad3bc9874ac7defb37abd9aa4826e
6388,"[51 68 64 ..., 95 92 90]",a11dc1f6219527ba2aa258e9389a75a5
6389,"[158 144  89 ...,  88 107  79]",a12274937a2a953932ca67db079b5816
6390,"[101  99  70 ...,  36  33  65]",a126d857dc3a612bba02ae1d27122d41
6391,"[ 44  39  34 ..., 133 188 245]",a12ad579f50f6615214f1f8fe800a3ee
6392,"[110 105  99 ..., 103 103 101]",a12cea27cf82ace00454429e62a93d4b
6393,"[255 255 255 ..., 255 255 255]",a13095bdd2938c8666addc680b84589a
6394,"[174 187 181 ..., 164 177 175]",a13585067b7a9149f3dbb2ea87fa9955
6395,"[102 103  94 ...,  91 114 104]",a13b56a0dbeea4d70e52d48e8e9a7710
6396,"[91 81 56 ..., 63 77 31]",a1463d84598b869be8da2b7ff3f59070
6397,"[ 84 110  26 ..., 137 141  50]",a157149eee9f9262b497534d5f05742a
6398,"[177 174 153 ...,  29  26  29]",a15a34f665a19be5fff0011601e41e14
6399,"[  2   1   0 ..., 168 166 153]",a161acd4b2820bc68e196614ed669ce9
6400,"[ 14  24  12 ..., 166 188  98]",a169ca16d659e93c93bb68a34183f0de
6401,"[145 176 125 ...,  57  56  62]",a16e005757d8c4f1e9bcce0050a35e41
6402,"[ 44  35  18 ..., 121 108  89]",a16f16b480a2147d0f7598d246a63406
6403,"[ 98 111 123 ..., 180 181 183]",a1891d8dc13175e926eeb5a217098755
6404,"[ 15  88 156 ..., 139 114  90]",a1895c6e41a09df9be74fd64a65d4c78
6405,"[130  82  43 ..., 188 119  60]",a18a913cb80fdd9aec49672d08a297ea
6406,"[124 112 115 ..., 150 127 137]",a18a9dbf77084d1cc202ded555db7c77
6407,"[ 72  60  32 ..., 120 113  96]",a194b577d699f7c47359db2692e3b464
6408,"[ 82  64  47 ..., 161 154 143]",a198692ee75d8466fd1e3b4691dcb6d3
6409,"[126 178 188 ...,  80 128 157]",a198dfcff6e7b12eb4427dbdfe74349e
6410,"[159 146 135 ..., 196 182 173]",a19e0dd329d5e18a91a1d82775f00490
6411,"[ 16  16  14 ..., 150 138 115]",a1a08aed21aafc7d2a271b1653639fd1
6412,"[67 32 26 ..., 16 16 16]",a1a164808a61bbf0dd05ad49d6ff90d8
6413,"[58 53 64 ..., 69 68 68]",a1a5779dd322d8c2ba98670331686837
6414,"[204 184 174 ..., 136 137 144]",a1c0d9dbf4f0bee7763cc869881bde58
6415,"[52 61 21 ..., 78 75 38]",a1c1bcf72785306063ae603cb70fc500
6416,"[ 10  12  11 ..., 100 100  98]",a1d4504294f8435423c56b96c4a76c18
6417,"[210 151  67 ..., 253 205 134]",a1d50b778141d7a13c07a7f366524f1b
6418,"[ 45  74  80 ..., 187 178 169]",a1d611d5b9c3ed31ecfe766edb018892
6419,"[140 138 134 ...,  49  44  45]",a1d9956e2e50c9f909342d26e1d32016
6420,"[138 152 162 ...,  22  22  21]",a1dfedd16f94ca093e79f93f3eb6e03d
6421,"[239 240 245 ...,  13  34  66]",a1e14ddc9300d0cad934c3db77f37f62
6422,"[0 1 4 ..., 0 2 2]",a1e4ab6fe9d1255bac0157273d64e18a
6423,"[53 54  9 ..., 94 93 87]",a1eb2b04c498844ec38bf5ac5b6184e7
6424,"[100 117  92 ..., 115 127 127]",a1f247bf7e85c9b23b5361dab02e253a
6425,"[247 241 244 ..., 154 155 201]",a1fe7ef738fcd920e4d521d5fc4092d4
6426,"[234 197 189 ...,  97 101  46]",a204ac96b29ca9f6af5571194e14ea8e
6427,"[158 153 139 ...,  19  18   9]",a21caab32c00011d38f1e409fbf65d19
6428,"[19 18 18 ...,  8  7  9]",a2231ba7d07b51253f5c443540896d16
6429,"[221 177 154 ..., 210 186 160]",a224f59b846b137d254f6a5ad0d79039
6430,"[97 92 82 ..., 95 86 76]",a2257c79556052121735b812de9ddbbb
6431,"[172 183 201 ..., 125 151  79]",a228f3f366b74618daec68dcbf0d6ec4
6432,"[104 124 193 ..., 240 241 242]",a229cee8b4845e9ed1597bdc524eeeaa
6433,"[110 125 146 ...,  81 103  70]",a22e9ba8ca7760673290efe27bea6dea
6434,"[193 193 195 ..., 118 117 118]",a2319a41db4e46818b7e9785cc9debd9
6435,"[117 148 139 ..., 127 154  63]",a234febaeeba77417fd731d9c5d3a692
6436,"[143 147 133 ..., 106 108  97]",a239c6a040d2d7ceb27e45ed664ba41c
6437,"[ 59  50  37 ..., 208 189 172]",a23f0d69b478a31672abde229ed0f4dd
6438,"[176 135  94 ...,  36  41  52]",a23f53a45ee2d6d6218c7e3b70234091
6439,"[86 76 66 ..., 75 46 46]",a242dabba9d7b42d9bff1cd28eac19d4
6440,"[ 40  39  26 ...,  80 119  77]",a24baf3b524b3c8c8678c784ff213a5e
6441,"[ 91 115 103 ...,  36  57  34]",a2507f5290cd1e8a60f6565870a39832
6442,"[255 255 248 ..., 129  88  74]",a250d15f21001cdd2fcda1d8a0d61920
6443,"[209 231 253 ...,  75  74  41]",a25ddbe69eddafe9bbf2e542dc8cb487
6444,"[ 9  5 22 ..., 14  3 22]",a26037c6c5c90dbc2cf50d641e366e19
6445,"[194 184 155 ..., 169 161 131]",a2702282275212144b1683a434651d7f
6446,"[193 197 199 ..., 255 255 255]",a2711924a604f08ad42fc221db25f5bd
6447,"[162 169 179 ...,  59  65  69]",a27283e8fe735bf0127fed8bf0807b84
6448,"[172 173 178 ...,  97  84  94]",a276c2a66007b922fa5148d5ea29da84
6449,"[225 226 236 ..., 169 196 218]",a27b81688b013e16d73dd1cf7539d063
6450,"[141 182 218 ..., 118 153  92]",a27dc59c0bc6b4358473fb3ed45a1f8c
6451,"[ 10  24  50 ..., 160 142 133]",a27f76f364d7e757197d5f6dc4f0b033
6452,"[70 78 70 ..., 51 53 57]",a27fc9c9f35579d2ff1c7f2a2c6fae60
6453,"[160 187 217 ..., 208 171 154]",a2834a578d8a2ec1823e940c9efa1458
6454,"[112 113 133 ..., 103 101 114]",a290e911f2c3fe117944ef7e0b42cb03
6455,"[ 58  49  50 ..., 105 105 127]",a293948f43c84eeb43055bc78ecfdc5d
6456,"[160 160 160 ..., 183 183 183]",a2974cd29095193d21bad9d4429a0146
6457,"[115  45  14 ..., 110  76  49]",a29b6e5dc3618aa9ed97ed75ba73e5a0
6458,"[219 207 171 ..., 255 254 226]",a2a210e72f5c6c1ff5a9bcf5fe9442e7
6459,"[151 154 146 ..., 232 232 232]",a2abeac260a7efb447af530cf5ce70c9
6460,"[177 178 202 ...,  96  70  66]",a2ac195c257b97664fcafbe23b060205
6461,"[237 252 245 ..., 255 237 181]",a2b19aba1a7dd25dca3437cc2bd769e6
6462,"[78 83 67 ..., 87 92 68]",a2b9bd0ee3360ec1a174daf76f385d21
6463,"[61 57 44 ..., 56 59 64]",a2bd873b70daa34386f0d9dea9a8ecd8
6464,"[147 128 111 ..., 197 196 192]",a2be9ffea5e79e2e1d5d9bc50523dc8a
6465,"[34 49 30 ..., 76 74 40]",a2c45749d89597425da581670dde0160
6466,"[ 65  48  33 ..., 144 130 121]",a2c5cd0d85ebbd6679bd8320d90ecfba
6467,"[  1   1   0 ..., 222 231 234]",a2cf649e9d08ee2289ca1dd90e089cc3
6468,"[123 134 145 ..., 194 177 155]",a2d1737311988806e991f908de9fb088
6469,"[144 147 144 ..., 117 114  85]",a2d67239a3ca734a0d30fecf7047e649
6470,"[126 152  92 ...,  29  73  51]",a2e01339b8f644a81cf73c0506193d25
6471,"[198 164 119 ..., 202 164 117]",a2e6a489417c806e02b39b8f1d9fa17d
6472,"[ 51  50  48 ..., 103 113  66]",a2f617b60a5bd5b459f43a76a5bc3961
6473,"[ 0  1  1 ..., 99 82 66]",a2fcf508524f0601a122d705ea8a34b5
6474,"[118 120 132 ...,  23  14   7]",a300b9437a786533fbac5331bcb6996d
6475,"[124 121  75 ..., 117 112  80]",a300d63d9d5277cb11969fb24f0061a7
6476,"[137  92  53 ..., 129 103  77]",a307fca579f19edcc2311fe216679c37
6477,"[223 228 224 ..., 177 179 166]",a30c0b4c6b412361c1196216d071dc71
6478,"[167 179 195 ...,  56  51  50]",a30d63bd1995db9ae684a9ceb1d4d603
6479,"[221 223 155 ..., 131 140 124]",a319f3dc68e86ef3d4fb40dcbcc4de99
6480,"[157 135  97 ..., 135 195 220]",a31f36d3aa5d81004b0d454902e40889
6481,"[ 31  22  12 ..., 177 137  94]",a326caecceeed4705ba786f1d8504430
6482,"[ 46  49  40 ...,  98 120  73]",a32893132f6fbb3635df77c157c7d8e0
6483,"[120  62  15 ..., 134 137 138]",a32faea2f67d4949761454e07437f9ac
6484,"[100 107 118 ...,  47  66  91]",a3396e27b0b6999be8bfff4d094392a8
6485,"[204 207 212 ...,  98 120 149]",a33b2afe121439623baa051f2c396c01
6486,"[ 38  57  24 ...,  85 115  62]",a33c68a84afbc249ab37d98425693d0b
6487,"[252 253 248 ...,  35  46  43]",a341328ad1bca600b3a8a0bb0cdde1bc
6488,"[173 163 162 ..., 165 150 140]",a3497ac3214a11cfe377ddf69fb2b727
6489,"[217 207 206 ..., 119 110 107]",a34ece95db67dc41281553e082f2e52e
6490,"[206 225 239 ...,  84 129  45]",a35063740a0bcbcb1b6a60b418284015
6491,"[ 63  66  39 ..., 200 186 177]",a35abb795e84cbe8ca7813ce4b28a756
6492,"[  8  19  13 ..., 168 127  89]",a368664bc35a0afdb7963bd5bff0b603
6493,"[140 144 145 ..., 122 117  96]",a379cc5509118133fc0c40ad495e95cb
6494,"[ 25  10   3 ..., 141 126 107]",a37ff46b9d664e5f9174d4d03a06fbef
6495,"[132 123  78 ...,  81  87  43]",a382982d276e0c26d96dfad7d8c7d696
6496,"[ 43  40  27 ..., 251 251 251]",a38a1bd2bbae7dedd6d5f78abaad5e4a
6497,"[  8  11   7 ..., 149 161 171]",a38d0965c4820c618931106e66ce167f
6498,"[  5   9   8 ..., 165 178 204]",a3929452e7341352c0263072c15f37ea
6499,"[104 107 112 ..., 132 131 119]",a3964ad4e38e080dfddbededf5e189f1
6500,"[216 240 250 ..., 118 136 143]",a3b14c411be2d29bb47940c509d53236
